user_id,watch_time_hours,avg_session_mins,num_sessions,top_genres,genre_diversity,weekend_watch_ratio,days_since_last_active
USR-4253,35.74,66.1,55,"Comedy, Sci-Fi, Thriller, Horror",4,0.45,0
USR-4254,13.75,15.8,35,Comedy,1,0.55,0
USR-4255,38.15,136.7,22,"Sci-Fi, Thriller",3,0.84,0
USR-4256,36.16,65.0,50,"Sci-Fi, Action, Drama",3,0.31,0
USR-4257,48.73,106.4,37,"Action, Thriller",2,0.34,1
USR-4258,48.07,134.1,27,"Sci-Fi, Thriller",2,0.8,1
USR-4259,12.75,28.9,19,"Comedy, Romance",2,0.35,1
USR-4260,31.16,101.4,26,"Action, Thriller",3,0.64,1
USR-4261,51.75,99.4,14,"Sci-Fi, Thriller",3,0.93,11
USR-4262,14.17,23.6,34,Animation,1,0.29,2
USR-4263,33.87,99.8,33,"Sci-Fi, Thriller",2,0.85,4
USR-4264,38.55,62.8,34,"Action, Thriller",2,0.37,0
USR-4265,18.73,26.2,38,"Comedy, Romance",2,0.21,11
USR-4266,43.63,66.8,42,"Thriller, Sci-Fi, Comedy",3,0.75,2
USR-4267,15.07,23.2,22,"Comedy, Romance",2,0.37,4
USR-4268,48.09,93.1,34,"Action, Thriller",1,0.46,2
USR-4269,54.67,120.3,28,"Action, Thriller",3,0.55,3
USR-4270,2.36,22.6,6,Comedy,1,0.23,24
USR-4271,58.72,81.4,44,"Romance, Comedy, Animation, Sci-Fi, Horror",5,0.61,0
USR-4272,10.17,18.3,21,Comedy,1,0.48,3
USR-4273,6.57,8.2,3,Comedy,1,0.35,51
USR-4274,53.31,90.8,34,"Action, Thriller",2,0.5,9
USR-4275,13.42,25.1,27,Comedy,1,0.22,2
USR-4276,50.17,74.8,31,"Action, Thriller",3,0.58,3
USR-4277,44.45,111.9,25,"Sci-Fi, Thriller",2,0.87,0
USR-4278,56.14,79.6,40,"Action, Thriller",2,0.47,0
USR-4279,54.33,105.3,18,"Action, Thriller",1,0.44,4
USR-4280,16.22,21.5,27,Comedy,1,0.35,5
USR-4281,12.39,29.1,28,Animation,1,0.36,4
USR-4282,16.53,29.6,33,"Comedy, Romance",1,0.4,1
USR-4283,25.86,141.3,26,Drama,2,0.85,2
USR-4284,14.21,23.3,31,"Comedy, Romance",1,0.41,0
USR-4285,47.9,122.7,17,"Sci-Fi, Thriller",3,0.67,1
USR-4286,61.42,84.4,20,Drama,3,0.86,4
USR-4287,6.24,24.3,29,Animation,2,0.26,2
USR-4288,59.52,104.1,28,"Drama, Sci-Fi",2,0.74,4
USR-4289,33.73,74.0,18,Drama,3,0.82,0
USR-4290,29.22,155.4,13,"Drama, Sci-Fi",2,0.79,2
USR-4291,33.37,65.5,65,"Horror, Drama, Comedy",3,0.39,0
USR-4292,8.48,36.4,20,Romance,1,0.3,12
USR-4293,64.69,52.6,41,"Action, Thriller",2,0.45,0
USR-4294,2.18,11.6,5,Animation,1,0.25,43
USR-4295,2.37,20.0,5,Romance,1,0.31,46
USR-4296,16.57,35.0,28,Comedy,1,0.47,12
USR-4297,58.77,121.7,16,"Drama, Sci-Fi",2,0.71,5
USR-4298,9.28,19.3,36,"Comedy, Romance",1,0.26,16
USR-4299,1.49,16.0,2,Drama,1,0.07,21
USR-4300,11.67,33.9,35,"Comedy, Romance",2,0.26,6
USR-4301,3.78,30.3,6,Drama,1,0.2,21
USR-4302,18.22,20.8,28,"Comedy, Romance",2,0.41,7
USR-4303,59.73,44.5,36,"Horror, Drama, Thriller, Animation",4,0.68,0
USR-4304,34.19,80.2,18,Drama,2,0.64,11
USR-4305,48.41,109.9,34,"Action, Thriller",3,0.58,1
USR-4306,11.58,27.2,27,Romance,1,0.28,6
USR-4307,57.6,97.3,44,"Sci-Fi, Horror, Thriller",3,0.5,5
USR-4308,13.46,17.7,23,Animation,2,0.35,5
USR-4309,52.33,70.9,46,"Thriller, Drama, Horror",3,0.5,2
USR-4310,10.69,40.8,28,Romance,1,0.56,6
USR-4311,37.6,129.0,24,"Sci-Fi, Thriller",2,0.83,5
USR-4312,53.54,120.3,22,"Action, Thriller",1,0.33,1
USR-4313,19.53,20.9,36,Comedy,1,0.33,1
USR-4314,8.64,30.4,35,Animation,2,0.26,9
USR-4315,8.78,19.3,33,"Comedy, Romance",2,0.42,17
USR-4316,12.69,28.8,33,Comedy,1,0.32,0
USR-4317,3.55,21.8,6,Animation,1,0.19,33
USR-4318,8.44,27.1,23,Romance,1,0.44,0
USR-4319,28.07,49.3,37,"Comedy, Horror, Documentary, Action, Sci-Fi",5,0.56,0
USR-4320,65.06,90.5,37,"Action, Thriller",2,0.4,2
USR-4321,3.7,24.0,8,Drama,1,0.11,40
USR-4322,2.6,29.1,7,Animation,1,0.5,20
USR-4323,11.86,29.9,35,Animation,1,0.11,19
USR-4324,13.79,21.8,33,Comedy,2,0.35,18
USR-4325,74.76,108.0,27,"Action, Thriller",2,0.38,1
USR-4326,0.1,11.1,3,Thriller,1,0.28,52
USR-4327,33.34,96.7,30,"Action, Thriller",3,0.35,0
USR-4328,38.93,137.0,15,"Sci-Fi, Thriller",2,0.98,8
USR-4329,33.41,66.7,36,"Drama, Horror, Comedy, Action, Thriller",5,0.55,0
USR-4330,65.57,77.1,32,"Action, Thriller",3,0.42,2
USR-4331,21.56,111.9,22,"Drama, Sci-Fi",2,0.68,0
USR-4332,50.63,99.3,30,"Action, Thriller",2,0.62,7
USR-4333,19.34,55.1,48,"Drama, Thriller, Documentary, Action, Romance",5,0.52,0
USR-4334,12.58,33.8,26,Romance,1,0.23,0
USR-4335,24.53,97.2,16,"Drama, Sci-Fi",2,0.84,17
USR-4336,30.83,74.9,26,"Drama, Action, Thriller, Sci-Fi",4,0.37,1
USR-4337,0.1,122.7,20,"Drama, Sci-Fi",3,0.86,1
USR-4338,9.2,25.1,26,Comedy,1,0.3,0
USR-4339,12.62,20.8,24,Animation,1,0.2,6
USR-4340,5.94,14.6,34,Romance,1,0.24,0
USR-4341,31.74,70.2,53,"Sci-Fi, Action, Horror, Comedy",4,0.44,1
USR-4342,63.11,87.1,34,"Action, Thriller",2,0.47,2
USR-4343,36.06,99.6,20,"Sci-Fi, Thriller",2,0.75,1
USR-4344,9.58,28.7,19,Animation,1,0.38,0
USR-4345,13.27,17.0,39,Romance,1,0.29,1
USR-4346,14.79,33.2,30,Animation,2,0.23,28
USR-4347,13.01,30.1,40,Comedy,2,0.24,5
USR-4348,44.74,105.6,17,Drama,3,0.8,1
USR-4349,11.65,20.8,30,"Comedy, Romance",2,0.34,2
USR-4350,28.45,112.5,20,"Drama, Sci-Fi",3,0.74,1
USR-4351,54.48,87.9,22,"Drama, Sci-Fi",3,0.86,12
USR-4352,12.55,21.9,30,"Comedy, Romance",1,0.33,12
USR-4353,73.06,85.9,30,"Action, Thriller",2,0.4,0
USR-4354,33.84,106.5,22,Drama,2,0.81,9
USR-4355,34.67,110.8,12,"Sci-Fi, Thriller",2,0.7,1
USR-4356,37.21,121.9,19,"Drama, Sci-Fi",2,0.84,4
USR-4357,2.59,19.2,8,Action,1,0.24,48
USR-4358,15.32,20.2,30,Romance,1,0.43,19
USR-4359,8.94,32.1,31,Comedy,1,0.33,11
USR-4360,72.24,76.6,37,"Action, Thriller",2,0.48,1
USR-4361,75.64,88.8,25,"Documentary, Action, Animation, Comedy",4,0.38,0
USR-4362,41.3,122.5,19,Drama,2,0.81,4
USR-4363,46.25,128.4,26,"Drama, Sci-Fi",3,0.7,10
USR-4364,10.66,25.2,30,Comedy,1,0.38,5
USR-4365,12.66,28.4,22,Animation,2,0.28,24
USR-4366,12.58,30.2,16,"Comedy, Romance",1,0.33,2
USR-4367,70.3,65.9,22,"Action, Thriller",2,0.53,1
USR-4368,44.5,85.0,35,"Action, Thriller",1,0.27,0
USR-4369,37.89,120.8,11,Drama,2,0.76,4
USR-4370,3.19,16.9,7,Sci-Fi,1,0.25,37
USR-4371,12.95,26.3,28,Animation,2,0.24,4
USR-4372,28.37,140.1,27,"Sci-Fi, Thriller",3,0.7,0
USR-4373,29.79,102.4,21,Drama,3,0.9,0
USR-4374,53.11,45.5,66,"Thriller, Drama, Documentary, Animation",4,0.31,6
USR-4375,38.48,64.3,44,"Horror, Sci-Fi, Romance",3,0.54,8
USR-4376,52.59,56.2,41,"Documentary, Animation, Action",3,0.65,1
USR-4377,52.01,122.2,19,Drama,2,0.79,4
USR-4378,9.05,28.6,33,Animation,1,0.32,0
USR-4379,53.4,66.7,57,"Romance, Documentary, Action, Sci-Fi, Thriller",5,0.55,8
USR-4380,34.03,76.4,53,"Action, Thriller",2,0.48,0
USR-4381,42.71,68.4,44,"Action, Thriller",1,0.43,0
USR-4382,41.01,126.6,20,"Sci-Fi, Thriller",2,0.66,1
USR-4383,10.85,32.4,26,Animation,1,0.47,3
USR-4384,52.02,102.6,37,"Action, Thriller",1,0.43,4
USR-4385,29.69,142.8,23,Drama,2,0.8,4
USR-4386,49.1,95.4,25,"Action, Thriller",1,0.37,0
USR-4387,1.61,25.1,5,Thriller,1,0.01,47
USR-4388,51.77,82.0,42,"Sci-Fi, Horror, Action, Drama, Documentary",5,0.6,1
USR-4389,3.0,20.9,8,Documentary,1,0.3,34
USR-4390,15.62,28.4,27,Animation,1,0.37,2
USR-4391,46.43,68.0,38,"Drama, Documentary, Horror, Animation, Romance",5,0.33,1
USR-4392,57.56,87.8,40,"Action, Thriller",1,0.65,1
USR-4393,45.24,36.0,40,"Comedy, Drama, Animation",3,0.52,2
USR-4394,3.68,17.5,4,Sci-Fi,1,0.32,43
USR-4395,57.01,60.9,34,"Action, Thriller",1,0.63,3
USR-4396,49.99,108.6,24,"Action, Thriller",2,0.58,6
USR-4397,51.54,135.4,12,"Drama, Sci-Fi",3,0.8,1
USR-4398,46.83,140.1,17,"Drama, Sci-Fi",2,0.84,1
USR-4399,52.41,105.3,25,"Action, Thriller",3,0.39,4
USR-4400,16.3,20.6,36,"Comedy, Romance",2,0.33,0
USR-4401,32.48,109.4,18,"Drama, Sci-Fi",2,0.82,3
USR-4402,33.27,69.4,46,"Animation, Thriller, Drama, Romance, Sci-Fi",5,0.41,1
USR-4403,49.69,125.2,31,"Action, Thriller",2,0.22,5
USR-4404,62.2,107.0,40,"Action, Thriller",1,0.43,1
USR-4405,13.88,25.9,34,Romance,2,0.38,8
USR-4406,43.23,96.1,27,"Action, Thriller",2,0.49,2
USR-4407,49.51,76.8,44,"Action, Thriller",1,0.44,1
USR-4408,15.6,16.2,33,Romance,2,0.28,3
USR-4409,61.03,112.1,31,"Action, Thriller",1,0.32,5
USR-4410,50.27,81.4,39,"Action, Thriller",2,0.58,0
USR-4411,9.26,33.5,41,Comedy,2,0.27,9
USR-4412,12.98,29.3,27,Romance,2,0.16,13
USR-4413,45.22,112.8,26,"Sci-Fi, Thriller",2,0.89,8
USR-4414,18.72,31.6,27,"Comedy, Romance",1,0.37,7
USR-4415,13.45,34.1,25,Romance,2,0.43,2
USR-4416,14.21,32.2,18,"Comedy, Romance",2,0.31,4
USR-4417,1.58,12.1,4,Horror,1,0.39,29
USR-4418,54.16,53.1,42,"Thriller, Animation, Drama, Documentary, Action",5,0.41,0
USR-4419,53.27,87.3,53,"Action, Documentary, Horror",3,0.65,0
USR-4420,2.03,23.6,3,Drama,1,0.23,51
USR-4421,45.49,94.8,36,"Action, Thriller",2,0.53,4
USR-4422,37.44,167.4,21,Drama,3,0.74,8
USR-4423,31.48,104.0,20,"Sci-Fi, Thriller",2,0.66,5
USR-4424,54.03,104.2,38,"Action, Thriller",1,0.53,1
USR-4425,79.38,99.1,28,"Action, Thriller",2,0.52,1
USR-4426,35.47,132.9,28,Drama,2,0.78,0
USR-4427,9.0,29.6,25,Romance,2,0.44,14
USR-4428,73.08,94.3,24,"Action, Thriller",2,0.55,6
USR-4429,15.39,39.6,33,Comedy,2,0.22,0
USR-4430,12.87,17.8,17,"Comedy, Romance",1,0.56,0
USR-4431,10.52,25.8,25,"Comedy, Romance",1,0.34,1
USR-4432,45.34,77.3,40,"Action, Thriller",2,0.15,7
USR-4433,37.44,96.1,10,"Drama, Sci-Fi",2,0.73,21
USR-4434,32.01,69.0,27,"Animation, Thriller, Romance, Action, Comedy",5,0.51,0
USR-4435,22.9,155.8,8,"Drama, Sci-Fi",2,0.65,2
USR-4436,13.83,39.8,28,"Comedy, Romance",1,0.24,0
USR-4437,2.86,14.7,7,Documentary,1,0.28,56
USR-4438,16.09,33.6,23,Animation,1,0.34,2
USR-4439,14.73,24.7,32,"Comedy, Romance",1,0.39,17
USR-4440,44.54,105.7,19,"Drama, Sci-Fi",2,0.62,1
USR-4441,76.03,85.6,32,"Action, Thriller",2,0.26,4
USR-4442,44.51,112.2,55,"Action, Thriller",2,0.42,3
USR-4443,44.95,149.1,13,"Sci-Fi, Thriller",2,0.75,15
USR-4444,11.4,30.9,26,Romance,2,0.35,23
USR-4445,53.06,78.1,35,"Action, Thriller",1,0.45,0
USR-4446,9.11,18.5,29,Comedy,2,0.39,0
USR-4447,64.82,88.4,28,"Action, Thriller",2,0.45,3
USR-4448,32.92,126.7,19,Drama,2,0.73,3
USR-4449,31.07,130.9,15,"Drama, Sci-Fi",3,0.75,26
USR-4450,31.75,104.2,29,Drama,3,0.79,6
USR-4451,48.45,116.3,8,"Sci-Fi, Thriller",2,0.84,0
USR-4452,4.55,19.2,6,Comedy,1,0.17,27
USR-4453,41.07,70.9,39,"Animation, Comedy, Thriller, Romance, Sci-Fi",5,0.27,0
USR-4454,4.77,11.1,7,Drama,1,0.39,41
USR-4455,5.16,26.9,42,Romance,1,0.35,2
USR-4456,48.88,66.0,40,"Animation, Horror, Sci-Fi, Documentary",4,0.59,0
USR-4457,47.32,88.9,42,"Action, Thriller",3,0.35,7
USR-4458,14.09,23.6,30,Romance,1,0.49,7
USR-4459,58.14,86.8,37,"Comedy, Sci-Fi, Thriller",3,0.4,3
USR-4460,56.55,108.2,28,"Action, Thriller",2,0.49,6
USR-4461,10.47,20.5,32,Romance,1,0.25,7
USR-4462,37.03,138.4,18,"Sci-Fi, Thriller",2,0.73,1
USR-4463,14.06,25.9,33,Comedy,2,0.23,4
USR-4464,7.45,28.4,26,Comedy,1,0.29,6
USR-4465,78.3,77.2,40,"Thriller, Animation, Comedy, Action, Documentary",5,0.47,2
USR-4466,0.17,20.0,6,Action,1,0.0,38
USR-4467,18.9,34.1,32,Comedy,2,0.53,6
USR-4468,62.24,33.3,42,"Documentary, Animation, Sci-Fi",3,0.13,5
USR-4469,30.41,105.5,19,Drama,2,0.8,1
USR-4470,46.47,52.6,64,"Romance, Animation, Drama",3,0.32,0
USR-4471,13.54,26.4,28,Animation,1,0.27,2
USR-4472,64.37,68.6,38,"Action, Thriller",2,0.38,1
USR-4473,14.76,66.8,41,"Romance, Action, Thriller",3,0.61,0
USR-4474,64.67,76.8,36,"Action, Thriller",2,0.46,3
USR-4475,65.43,94.1,39,"Action, Thriller",2,0.52,4
USR-4476,2.0,24.1,1,Romance,1,0.41,52
USR-4477,33.3,50.8,50,"Thriller, Documentary, Action, Comedy",4,0.53,0
USR-4478,79.15,95.8,37,"Action, Thriller",2,0.35,0
USR-4479,10.95,35.3,34,"Comedy, Romance",2,0.39,20
USR-4480,17.25,22.0,33,Comedy,2,0.48,0
USR-4481,43.45,113.2,24,"Action, Thriller",2,0.39,0
USR-4482,9.89,35.0,38,Romance,1,0.42,3
USR-4483,2.44,25.7,9,Action,1,0.34,56
USR-4484,8.23,40.4,37,"Comedy, Romance",1,0.27,3
USR-4485,36.48,105.4,23,"Drama, Sci-Fi",2,0.78,11
USR-4486,9.2,12.8,24,Animation,1,0.14,10
USR-4487,82.15,97.3,25,"Action, Thriller",3,0.4,0
USR-4488,14.33,33.5,32,Animation,1,0.41,3
USR-4489,0.88,23.9,3,Thriller,1,0.15,25
USR-4490,7.79,26.9,23,Comedy,1,0.29,0
USR-4491,41.73,84.6,49,"Action, Thriller",3,0.57,1
USR-4492,15.13,20.8,37,Animation,1,0.14,0
USR-4493,34.65,155.3,23,Drama,2,0.76,2
USR-4494,36.63,116.9,36,"Action, Thriller",1,0.37,0
USR-4495,49.49,60.0,61,"Animation, Sci-Fi, Drama, Horror, Comedy",5,0.28,0
USR-4496,13.2,41.6,27,Animation,1,0.29,1
USR-4497,4.08,23.6,14,Comedy,2,0.38,3
USR-4498,38.74,90.4,17,"Sci-Fi, Thriller",2,0.65,5
USR-4499,10.54,16.6,27,Animation,1,0.32,6
USR-4500,3.61,17.3,5,Sci-Fi,1,0.18,24
USR-4501,9.9,29.2,32,Comedy,2,0.24,0
USR-4502,40.73,136.9,22,"Drama, Sci-Fi",2,0.58,2
USR-4503,67.62,85.1,28,"Action, Thriller",2,0.63,0
USR-4504,45.32,67.5,33,"Action, Thriller",2,0.52,0
USR-4505,21.21,157.7,23,"Sci-Fi, Thriller",2,0.82,4
USR-4506,2.27,17.5,3,Comedy,1,0.19,44
USR-4507,4.34,19.7,3,Comedy,1,0.1,20
USR-4508,9.84,16.0,31,Comedy,1,0.42,1
USR-4509,4.36,14.5,2,Thriller,1,0.08,21
USR-4510,35.11,107.7,17,"Drama, Sci-Fi",2,0.77,0
USR-4511,60.89,120.4,24,"Drama, Sci-Fi",2,0.84,3
USR-4512,74.04,99.4,25,"Action, Thriller",2,0.39,0
USR-4513,44.18,73.7,30,"Action, Thriller",2,0.39,0
USR-4514,5.4,19.3,30,Romance,2,0.39,11
USR-4515,10.05,26.4,29,Romance,1,0.38,4
USR-4516,44.87,140.3,14,"Sci-Fi, Thriller",3,0.65,1
USR-4517,39.96,66.6,43,"Sci-Fi, Drama, Animation, Comedy, Documentary",5,0.55,1
USR-4518,3.11,21.6,7,Romance,1,0.22,34
USR-4519,1.42,16.3,5,Comedy,1,0.48,49
USR-4520,60.77,87.0,21,"Action, Thriller",2,0.41,1
USR-4521,53.68,72.6,40,"Drama, Action, Horror, Animation, Comedy",5,0.39,1
USR-4522,54.64,110.2,47,"Action, Thriller",1,0.41,1
USR-4523,26.78,116.7,14,"Sci-Fi, Thriller",2,0.71,0
USR-4524,13.79,26.0,26,"Comedy, Romance",1,0.36,0
USR-4525,39.32,51.3,50,"Action, Documentary, Sci-Fi, Drama, Animation",5,0.42,4
USR-4526,52.81,88.7,37,"Action, Thriller",1,0.43,0
USR-4527,27.42,125.2,21,Drama,3,0.87,0
USR-4528,54.87,105.0,33,"Action, Thriller",1,0.53,3
USR-4529,33.06,82.7,41,"Animation, Romance, Action, Sci-Fi, Horror",5,0.37,0
USR-4530,1.6,13.2,7,Sci-Fi,1,0.35,58
USR-4531,1.17,16.8,4,Documentary,1,0.26,31
USR-4532,47.72,61.8,53,"Thriller, Drama, Sci-Fi",3,0.48,6
USR-4533,51.02,89.6,48,"Action, Thriller",3,0.37,1
USR-4534,13.49,18.1,32,Animation,2,0.22,4
USR-4535,44.88,108.9,15,Drama,3,0.86,1
USR-4536,63.12,95.4,34,"Action, Thriller",2,0.37,3
USR-4537,4.5,25.6,5,Romance,1,0.13,23
USR-4538,15.06,27.1,28,Comedy,1,0.26,4
USR-4539,65.37,106.6,36,"Action, Thriller",2,0.35,0
USR-4540,47.31,54.9,71,"Comedy, Romance, Documentary",3,0.39,4
USR-4541,1.76,24.0,3,Animation,1,0.18,56
USR-4542,3.28,17.9,3,Sci-Fi,1,0.33,27
USR-4543,44.25,115.6,45,"Action, Thriller",2,0.46,1
USR-4544,1.96,13.3,3,Thriller,1,0.16,55
USR-4545,48.62,72.6,41,"Documentary, Drama, Romance, Sci-Fi",4,0.5,2
USR-4546,68.65,50.8,47,"Drama, Animation, Horror, Romance, Sci-Fi",5,0.5,1
USR-4547,13.79,118.4,20,"Sci-Fi, Thriller",2,0.83,1
USR-4548,9.55,40.6,26,Animation,1,0.46,16
USR-4549,0.78,11.8,3,Sci-Fi,1,0.44,40
USR-4550,10.63,33.8,25,"Comedy, Romance",1,0.24,0
USR-4551,70.73,116.2,34,"Action, Thriller",2,0.39,2
USR-4552,34.75,86.1,19,"Drama, Sci-Fi",3,0.88,1
USR-4553,45.13,81.5,42,"Action, Thriller",2,0.29,3
USR-4554,11.97,25.0,24,"Comedy, Romance",1,0.41,1
USR-4555,51.03,114.2,12,Drama,3,0.63,0
USR-4556,12.85,17.5,36,"Comedy, Romance",1,0.36,4
USR-4557,31.28,88.2,37,"Documentary, Thriller, Comedy, Horror, Drama",5,0.41,1
USR-4558,70.49,77.3,52,"Drama, Documentary, Action",3,0.49,0
USR-4559,4.92,31.9,26,Animation,2,0.38,2
USR-4560,23.94,121.2,18,"Sci-Fi, Thriller",2,0.77,2
USR-4561,46.7,84.0,33,"Action, Thriller",2,0.36,0
USR-4562,14.82,30.1,22,Romance,1,0.26,9
USR-4563,53.64,71.1,21,"Action, Thriller",1,0.26,4
USR-4564,11.08,36.2,24,"Comedy, Romance",1,0.36,5
USR-4565,13.41,20.2,29,"Comedy, Romance",1,0.54,1
USR-4566,50.53,86.8,27,"Action, Thriller",3,0.62,2
USR-4567,57.05,144.0,16,"Drama, Sci-Fi",2,0.7,8
USR-4568,12.01,17.1,24,Romance,2,0.48,10
USR-4569,1.59,14.4,5,Documentary,1,0.25,51
USR-4570,12.24,19.2,29,Romance,2,0.25,3
USR-4571,14.63,13.0,30,"Comedy, Romance",1,0.22,7
USR-4572,1.95,20.7,8,Romance,1,0.19,58
USR-4573,57.02,100.2,38,"Action, Thriller",3,0.18,7
USR-4574,32.29,142.3,25,"Sci-Fi, Thriller",3,0.79,0
USR-4575,54.36,66.1,37,"Action, Thriller",3,0.44,1
USR-4576,29.79,75.4,43,"Drama, Animation, Sci-Fi, Romance",4,0.52,3
USR-4577,53.24,107.3,26,"Sci-Fi, Thriller",3,0.8,8
USR-4578,12.67,22.3,31,Romance,2,0.48,33
USR-4579,49.06,101.4,35,"Action, Thriller",2,0.46,0
USR-4580,63.14,94.6,40,"Action, Thriller",2,0.5,11
USR-4581,56.79,55.6,30,"Comedy, Documentary, Drama, Animation, Horror",5,0.4,0
USR-4582,32.85,72.8,43,"Action, Thriller",2,0.38,1
USR-4583,4.72,28.0,26,Romance,1,0.22,1
USR-4584,15.24,34.1,34,"Comedy, Romance",1,0.3,0
USR-4585,48.59,53.7,36,"Action, Thriller, Horror, Animation",4,0.6,0
USR-4586,50.18,67.2,55,"Romance, Animation, Comedy",3,0.5,0
USR-4587,42.73,89.8,15,"Sci-Fi, Thriller",2,0.85,3
USR-4588,22.93,31.3,23,Romance,2,0.43,7
USR-4589,11.14,17.1,32,"Comedy, Romance",2,0.4,24
USR-4590,0.99,10.9,5,Thriller,1,0.35,53
USR-4591,50.9,116.8,28,Drama,2,0.71,0
USR-4592,10.49,42.5,25,Animation,1,0.44,19
USR-4593,29.2,94.0,26,"Action, Thriller",2,0.49,14
USR-4594,10.08,24.8,16,Comedy,1,0.21,5
USR-4595,39.12,140.9,16,"Sci-Fi, Thriller",2,0.71,3
USR-4596,31.23,124.4,22,Drama,2,0.69,4
USR-4597,9.2,26.2,28,Romance,1,0.52,14
USR-4598,63.63,44.5,45,"Drama, Comedy, Romance",3,0.62,0
USR-4599,30.78,91.0,18,"Sci-Fi, Thriller",3,0.86,0
USR-4600,38.22,77.1,48,"Sci-Fi, Thriller, Documentary, Drama, Animation",5,0.47,2
USR-4601,12.66,18.2,33,"Comedy, Romance",1,0.38,10
USR-4602,13.16,28.8,31,Animation,2,0.32,11
USR-4603,30.76,128.3,10,"Sci-Fi, Thriller",3,0.78,9
USR-4604,18.76,29.8,25,Romance,1,0.4,1
USR-4605,37.78,162.7,18,"Drama, Sci-Fi",3,0.66,0
USR-4606,17.9,17.3,32,Romance,2,0.47,4
USR-4607,42.35,83.5,65,"Comedy, Sci-Fi, Drama",3,0.75,0
USR-4608,4.52,18.9,8,Thriller,1,0.07,34
USR-4609,17.41,23.5,33,Comedy,1,0.22,1
USR-4610,48.85,93.5,41,"Animation, Documentary, Action",3,0.27,7
USR-4611,61.33,80.3,39,"Action, Thriller",2,0.43,3
USR-4612,0.1,19.7,4,Animation,1,0.19,35
USR-4613,8.51,27.2,25,Comedy,1,0.46,10
USR-4614,55.37,57.2,51,"Animation, Documentary, Sci-Fi",3,0.55,5
USR-4615,4.27,18.5,5,Sci-Fi,1,0.1,28
USR-4616,54.71,96.6,42,"Action, Thriller",1,0.37,0
USR-4617,13.59,27.7,21,Animation,1,0.41,0
USR-4618,28.36,84.9,29,"Action, Thriller",2,0.46,0
USR-4619,7.17,21.1,24,Romance,1,0.33,2
USR-4620,49.34,35.4,52,"Comedy, Animation, Drama, Horror",4,0.4,3
USR-4621,44.31,72.3,35,"Action, Thriller",1,0.51,1
USR-4622,51.75,66.5,34,"Action, Thriller",1,0.45,2
USR-4623,55.38,107.3,17,Drama,3,0.88,2
USR-4624,39.85,107.4,55,"Action, Thriller",2,0.29,4
USR-4625,2.98,21.0,5,Romance,1,0.08,38
USR-4626,38.31,117.6,24,Drama,2,0.83,1
USR-4627,54.07,14.5,51,"Action, Sci-Fi, Animation, Romance",4,0.35,0
USR-4628,48.15,97.7,45,"Thriller, Documentary, Comedy, Romance, Sci-Fi",5,0.63,3
USR-4629,13.94,34.1,34,Comedy,2,0.31,0
USR-4630,1.39,24.5,3,Romance,1,0.23,30
USR-4631,4.03,27.1,6,Action,1,0.33,56
USR-4632,55.86,88.8,33,"Action, Thriller",1,0.48,1
USR-4633,13.02,23.9,30,Romance,1,0.29,4
USR-4634,39.21,36.1,46,"Thriller, Sci-Fi, Romance, Animation",4,0.46,0
USR-4635,13.8,118.4,22,"Drama, Sci-Fi",3,0.89,0
USR-4636,4.4,11.6,8,Thriller,1,0.44,31
USR-4637,32.74,123.4,25,"Drama, Sci-Fi",2,0.78,5
USR-4638,14.34,18.2,27,Romance,1,0.39,17
USR-4639,59.34,81.2,42,"Action, Thriller",3,0.35,0
USR-4640,50.79,83.8,40,"Action, Thriller",2,0.41,0
USR-4641,51.18,55.8,42,"Comedy, Action, Drama, Thriller",4,0.69,0
USR-4642,10.76,24.5,24,Comedy,1,0.29,5
USR-4643,22.82,148.0,27,Drama,3,0.9,8
USR-4644,14.48,33.7,33,"Comedy, Romance",1,0.35,0
USR-4645,61.75,53.5,48,"Action, Horror, Thriller",3,0.69,5
USR-4646,45.08,98.8,34,"Action, Thriller",2,0.47,1
USR-4647,55.98,57.7,33,"Drama, Animation, Comedy, Sci-Fi",4,0.58,1
USR-4648,63.22,105.9,36,"Action, Thriller",3,0.37,2
USR-4649,3.97,31.1,24,Romance,1,0.37,4
USR-4650,30.99,48.5,47,"Horror, Sci-Fi, Animation, Drama, Thriller",5,0.86,3
USR-4651,69.28,102.2,18,"Action, Thriller",2,0.55,2
USR-4652,42.74,99.5,43,"Action, Thriller",2,0.36,1
USR-4653,60.74,95.2,34,"Action, Thriller",1,0.46,8
USR-4654,11.99,19.5,24,Animation,1,0.24,1
USR-4655,44.15,86.4,35,"Action, Thriller",3,0.32,2
USR-4656,9.09,21.3,33,"Comedy, Romance",1,0.39,0
USR-4657,48.96,123.0,31,"Action, Thriller",2,0.52,2
USR-4658,4.45,27.9,30,Animation,2,0.3,11
USR-4659,65.88,61.5,41,"Drama, Action, Animation, Comedy",4,0.63,5
USR-4660,9.36,28.9,33,Romance,1,0.42,13
USR-4661,40.71,125.3,17,Drama,2,0.82,1
USR-4662,15.08,34.1,33,Animation,2,0.23,4
USR-4663,55.27,125.0,40,"Action, Thriller",3,0.56,8
USR-4664,64.94,83.2,30,"Action, Thriller",2,0.32,2
USR-4665,50.01,138.7,17,Drama,3,0.79,0
USR-4666,38.05,65.9,53,"Horror, Drama, Sci-Fi, Action, Romance",5,0.63,0
USR-4667,57.81,99.9,44,"Action, Thriller",2,0.37,0
